DrugID	Drug_Target
DB00850	3363
DB00850	3358
DB00850	148
DB00850	3356
DB00850	151
DB00850	152
DB00850	3362
DB00850	3269
DB00850	5617
DB00850	1129
DB00850	801
DB00850	1131
DB00850	1813
DB00850	1815
DB00850	316
DB00851	5226
DB00851	23649
DB00852	150
DB00852	148
DB00852	4790
DB00852	6532
DB00852	6531
DB00852	153
DB00852	6530
DB00852	7124
DB00852	154
DB00852	3558
DB00853	4255
DB00853	7157
DB00853	4292
DB00854	4988
DB00854	4986
DB00854	4985
DB00855	2235
DB00855	210
DB00855	211
DB00857	6713
DB00859	4017
DB00859	2006
DB00860	866
DB00860	4306
DB00860	2908
DB00860	367
DB00860	1401
DB00860	2752
DB00861	5743
DB00861	213
DB00861	9356
DB00861	760
DB00861	5742
DB00861	759
DB00862	8654
DB00862	10846
DB00862	50940
DB00862	5152
DB00862	5138
DB00862	5149
DB00862	5148
DB00863	3274
DB00863	43
DB00864	5243
DB00864	5530
DB00864	805
DB00864	2288
DB00864	5533
DB00864	9429
DB00864	2286
DB00864	2287
DB00864	4775
DB00864	4772
DB00864	3586
DB00864	7124
DB00864	4773
DB00864	3559
DB00864	5532
DB00864	3458
DB00864	5534
DB00864	3565
DB00864	2280
DB00864	1577
DB00864	1576
DB00864	3558
DB00864	356
DB00865	150
DB00865	6571
DB00865	148
DB00865	6531
DB00867	154
DB00868	6331
DB00869	377677
DB00869	762
DB00869	761
DB00869	765
DB00869	768
DB00869	23632
DB00869	759
DB00869	760
DB00870	5743
DB00870	5742
DB00870	1559
DB00871	154
DB00871	155
DB00871	55811
DB00871	153
DB00871	156
DB00872	552
DB00872	554
DB00873	2908
DB00875	148
DB00875	1812
DB00875	1813
DB00875	3356
DB00875	1128
DB00876	185
DB00876	5972
DB00876	186
DB00877	6261
DB00877	4170
DB00877	2247
DB00877	1977
DB00877	3725
DB00877	3667
DB00877	6195
DB00877	1017
DB00877	2475
DB00877	5243
DB00877	2287
DB00877	6198
DB00877	3558
DB00877	2288
DB00877	1027
DB00877	1019
DB00877	6009
DB00877	595
DB00877	5478
DB00877	208
DB00877	5111
DB00877	2280
DB00877	1978
DB00877	1981
DB00877	3091
DB00877	1576
DB00877	940
DB00877	2286
DB00877	6199
DB00877	1938
DB00877	57521
DB00877	27250
DB00877	4846
DB00877	3586
DB00877	7157
DB00877	253260
DB00877	3559
DB00877	5599
DB00877	207
DB00877	896
DB00877	5925
DB00877	7422
DB00877	6194
DB00878	6581
DB00878	4313
DB00878	146802
DB00878	6580
DB00878	4318
DB00878	6582
DB00878	55244
DB00878	3176
DB00879	1633
DB00880	6559
DB00880	5972
DB00880	760
DB00880	762
DB00880	759
DB00881	1636
DB00882	2099
DB00882	6462
DB00883	4881
DB00884	632
DB00884	2224
DB00885	3269
DB00887	11238
DB00887	23632
DB00887	6557
DB00887	768
DB00887	1080
DB00887	766
DB00887	765
DB00887	5972
DB00887	6558
DB00887	57468
DB00887	6560
DB00887	771
DB00887	763
DB00887	759
DB00887	760
DB00887	762
DB00889	55244
DB00889	9177
DB00889	6582
DB00889	3359
DB00889	3757
DB00890	2099
DB00890	6462
DB00892	6336
DB00893	2512
DB00893	3039
DB00893	3043
DB00893	2495
DB00893	3040
DB00894	1588
DB00895	2207
DB00895	2205
DB00896	2908
DB00897	2569
DB00897	2570
DB00897	2557
DB00897	2559
DB00897	2555
DB00897	1576
DB00897	2562
DB00897	2560
DB00897	2561
DB00897	2568
DB00897	2564
DB00897	2563
DB00897	2558
DB00897	2556
DB00897	2566
DB00897	2565
DB00897	2567
DB00897	55879
DB00897	200959
DB00897	706
DB00897	2554
DB00897	5724
DB00899	4985
DB00899	4988
DB00899	4986
DB00900	4860
DB00902	3269
DB00903	2950
DB00903	6557
DB00903	476
DB00903	2938
DB00903	27306
DB00904	9177
DB00904	4988
DB00904	3351
DB00904	3360
DB00904	55244
DB00904	146802
DB00904	3757
DB00904	3359
DB00904	3350
DB00904	6582
DB00905	5737
DB00905	5733
DB00905	8644
DB00905	5731
DB00906	6529
DB00907	6336
DB00907	11280
DB00907	1066
DB00907	6532
DB00907	1128
DB00907	1129
DB00907	6331
DB00907	6531
DB00907	6530
DB00907	3757
DB00907	10280
DB00908	3757
DB00908	1565
DB00908	5243
DB00908	147
DB00908	3775
DB00908	6331
DB00908	9424
DB00908	5002
DB00908	148
DB00908	146
DB00909	8912
DB00909	6329
DB00909	771
DB00909	762
DB00909	4128
DB00909	768
DB00909	765
DB00909	6331
DB00909	4129
DB00909	11280
DB00909	8913
DB00909	8911
DB00909	760
DB00909	6335
DB00909	6328
DB00909	6323
DB00909	6326
DB00909	759
DB00909	55800
DB00909	11238
DB00909	6327
DB00909	6324
DB00909	6330
DB00909	23632
DB00909	761
DB00909	377677
DB00909	763
DB00909	770
DB00909	766
DB00909	767
DB00909	56934
DB00910	7421
DB00910	5741
DB00912	5468
DB00912	6833
DB00912	1576
DB00912	1558
DB00912	10599
DB00912	6580
DB00913	4988
DB00914	5562
DB00914	6580
DB00914	3764
DB00915	1137
DB00915	1813
DB00915	1139
DB00915	116443
DB00917	1907
DB00917	2740
DB00917	10800
DB00917	50834
DB00917	2833
DB00917	5737
DB00917	3061
DB00917	2914
DB00917	9290
DB00917	4318
DB00917	94233
DB00917	6865
DB00917	2925
DB00917	551
DB00917	186
DB00917	7433
DB00917	1269
DB00917	5030
DB00917	9630
DB00917	129521
DB00917	1910
DB00917	3274
DB00917	165140
DB00917	3356
DB00917	1906
DB00917	146
DB00917	5540
DB00917	148
DB00917	29933
DB00917	2865
DB00917	4158
DB00917	10287
DB00917	11251
DB00917	50838
DB00917	259290
DB00917	353164
DB00917	259294
DB00917	256933
DB00917	6370
DB00917	338442
DB00917	1814
DB00917	338398
DB00917	84109
DB00917	1237
DB00917	23566
DB00917	1233
DB00917	2826
DB00917	5367
DB00917	796
DB00917	2520
DB00917	2831
DB00917	4923
DB00917	283869
DB00917	8811
DB00917	51289
DB00917	53637
DB00917	4887
DB00917	1133
DB00917	116
DB00917	5999
DB00917	846
DB00917	3269
DB00917	594857
DB00917	3351
DB00917	104909134
DB00917	7124
DB00917	346562
DB00917	9170
DB00917	2492
DB00917	152
DB00917	259287
DB00917	259286
DB00917	10636
DB00917	7852
DB00917	2641
DB00917	4295
DB00917	6915
DB00917	4988
DB00917	2642
DB00917	2151
DB00917	3062
DB00917	1230
DB00917	5697
DB00917	5443
DB00917	10874
DB00917	2767
DB00917	27334
DB00917	1815
DB00917	117
DB00917	5744
DB00917	6387
DB00917	2919
DB00917	259296
DB00917	2920
DB00917	151306
DB00917	259289
DB00917	56413
DB00917	8111
DB00917	259292
DB00917	8843
DB00917	1132
DB00917	1232
DB00917	106707243
DB00917	259293
DB00917	5726
DB00917	111
DB00917	9628
DB00917	2696
DB00917	100462981
DB00917	2773
DB00917	2832
DB00917	57413
DB00917	57121
DB00917	259295
DB00917	2869
DB00917	259285
DB00917	2150
DB00917	4828
DB00917	2912
DB00917	79924
DB00917	4157
DB00917	3354
DB00917	112
DB00917	3627
DB00917	3579
DB00917	4161
DB00917	347148
DB00917	3350
DB00917	797
DB00917	1909
DB00917	2771
DB00917	156
DB00917	2692
DB00917	196883
DB00917	2358
DB00917	4889
DB00917	5179
DB00917	2837
DB00917	3355
DB00917	5745
DB00917	2149
DB00917	6863
DB00917	53829
DB00917	1268
DB00917	54331
DB00917	887
DB00917	115557
DB00917	1235
DB00917	153
DB00917	135
DB00917	4987
DB00917	2828
DB00917	6001
DB00917	5743
DB00917	80142
DB00917	27306
DB00917	5739
DB00917	378807
DB00917	347732
DB00917	117144
DB00917	117155
DB00917	5734
DB00917	5733
DB00917	5732
DB00917	6343
DB00917	128674
DB00917	5731
DB00917	1234
DB00917	2829
DB00917	1395
DB00917	2359
DB00917	9536
DB00917	11255
DB00917	108
DB00917	2770
DB00917	2841
DB00917	155
DB00917	2918
DB00917	10161
DB00917	1499
DB00917	257313
DB00917	1129
DB00917	1901
DB00917	339403
DB00917	3363
DB00917	107
DB00917	8601
DB00917	5368
DB00917	136
DB00917	154
DB00917	64407
DB00917	728
DB00917	836
DB00917	2778
DB00917	5029
DB00917	7201
DB00917	5031
DB00917	222545
DB00917	6363
DB00917	134
DB00917	9934
DB00917	5028
DB00917	10886
DB00917	1241
DB00917	64805
DB00917	6373
DB00917	147
DB00917	3576
DB00917	1128
DB00917	2915
DB00917	1816
DB00917	10316
DB00917	2852
DB00917	1908
DB00917	7253
DB00917	27199
DB00917	554
DB00917	6846
DB00917	6375
DB00917	23236
DB00917	7204
DB00917	885
DB00917	5021
DB00917	22949
DB00917	6578
DB00917	10887
DB00917	23620
DB00917	6869
DB00917	7200
DB00917	5729
DB00917	6870
DB00917	59350
DB00917	4543
DB00917	2357
DB00917	719
DB00917	10663
DB00917	5724
DB00917	6866
DB00917	4160
DB00917	2587
DB00917	6288
DB00917	552
DB00917	122042
DB00917	623
DB00917	5173
DB00917	1902
DB00917	351
DB00917	6752
DB00917	114
DB00917	2776
DB00917	10563
DB00917	5742
DB00917	6750
DB00917	2695
DB00917	718
DB00917	57105
DB00917	50835
DB00917	59340
DB00917	4544
DB00917	187
DB00917	301
DB00917	4829
DB00917	50837
DB00917	3375
DB00917	56477
DB00917	50839
DB00917	50836
DB00917	3357
DB00917	2691
DB00917	3569
DB00917	10850
DB00917	5330
DB00917	109
DB00917	10728
DB00917	2911
DB00917	5741
DB00917	10803
DB00917	3973
DB00917	6755
DB00917	3362
DB00917	873
DB00917	874
DB00917	115
DB00917	4886
DB00917	643
DB00917	729230
DB00917	5996
DB00917	2917
DB00917	183
DB00917	1813
DB00917	7434
DB00917	3060
DB00917	2921
DB00917	6374
DB00917	58191
DB00917	5473
DB00917	2913
DB00917	56670
DB00917	3361
DB00917	3577
DB00917	60675
DB00917	886
DB00917	6364
DB00917	4283
DB00917	1903
DB00917	6000
DB00917	9340
DB00917	6366
DB00917	2922
DB00917	5746
DB00917	2797
DB00917	57007
DB00917	2769
DB00917	185
DB00917	134864
DB00917	3358
DB00917	2796
DB00917	6344
DB00917	1392
DB00917	50865
DB00917	64106
DB00917	133
DB00917	5331
DB00917	84432
DB00917	150
DB00917	51083
DB00917	3360
DB00917	4986
DB00917	4985
DB00917	84634
DB00917	2916
DB00917	3558
DB00917	2798
DB00917	6372
DB00917	5539
DB00917	727
DB00917	2862
DB00917	5020
DB00917	3248
DB00917	10911
DB00917	799
DB00917	2840
DB00917	113091
DB00917	8997
DB00917	5290
DB00917	4922
DB00917	4159
DB00917	8698
DB00917	2867
DB00917	2864
DB00917	1236
DB00917	50831
DB00917	50832
DB00917	54429
DB00917	387129
DB00917	2847
DB00917	8484
DB00917	9002
DB00917	113
DB00917	8477
DB00917	6751
DB00917	8620
DB00917	50833
DB00917	5997
DB00917	3553
DB00917	84539
DB00917	1131
DB00917	56923
DB00917	6754
DB00917	7432
DB00917	3814
DB00917	4852
DB00917	2693
DB00918	3352
DB00918	3351
DB00920	5141
DB00920	5150
DB00920	5143
DB00920	5226
DB00920	3269
DB00920	5142
DB00920	5151
DB00920	8622
DB00920	5144
DB00920	27115
DB00920	3357
DB00920	3356
DB00920	3358
DB00921	4988
DB00921	3757
DB00921	4986
DB00921	4985
DB00921	4987
DB00922	5139
DB00922	3764
DB00922	3767
DB00922	7134
DB00924	6532
DB00924	3357
DB00924	7099
DB00924	3358
DB00924	6530
DB00924	3356
DB00924	3363
DB00924	3362
DB00925	154
DB00925	3269
DB00925	148
DB00925	151
DB00925	150
DB00925	152
DB00925	801
DB00925	146
DB00925	147
DB00925	6582
DB00925	6581
DB00925	6580
DB00928	1789
DB00928	1786
DB00928	1030
DB00928	7157
DB00928	1633
DB00929	5733
DB00929	5734
DB00929	5732
DB00929	5731
DB00933	3362
DB00933	1814
DB00933	1129
DB00933	1132
DB00933	3350
DB00933	1133
DB00933	150
DB00933	1131
DB00933	1812
DB00933	1815
DB00933	3358
DB00933	3269
DB00933	3757
DB00933	1128
DB00933	3356
DB00933	1813
DB00934	1128
DB00934	6531
DB00934	1814
DB00934	6532
DB00934	6530
DB00934	1816
DB00934	1812
DB00934	1813
DB00934	1129
DB00934	148
DB00934	3356
DB00934	11255
DB00934	1131
DB00934	3358
DB00934	1132
DB00934	3363
DB00934	1133
DB00934	3269
DB00935	3356
DB00935	3357
DB00935	147
DB00935	3358
DB00935	11188
DB00935	148
DB00935	3354
DB00935	152
DB00935	146
DB00935	150
DB00935	3351
DB00935	151
DB00935	3352
DB00936	5743
DB00936	1645
DB00936	213
DB00936	847
DB00936	221223
DB00936	10249
DB00936	7498
DB00936	5742
DB00936	9356
DB00936	4881
DB00936	1066
DB00936	3551
DB00936	8824
DB00936	283848
DB00936	23491
DB00936	348158
DB00937	6531
DB00937	6530
DB00938	154
DB00938	2908
DB00938	155
DB00938	153
DB00938	3567
DB00939	5743
DB00939	240
DB00939	5742
DB00939	2169
DB00939	3785
DB00939	3786
DB00940	3274
DB00940	1128
DB00941	590
DB00942	1128
DB00943	7852
DB00944	43
DB00944	590
DB00945	1645
DB00945	5743
DB00945	5742
DB00945	1401
DB00945	3569
DB00945	4313
DB00945	4792
DB00945	595
DB00945	3586
DB00945	1026
DB00945	4318
DB00945	462
DB00945	2147
DB00945	5028
DB00945	5739
DB00945	3551
DB00945	5972
DB00945	7157
DB00945	5243
DB00945	6403
DB00945	1909
DB00945	6915
DB00945	834
DB00945	8795
DB00945	4846
DB00945	3309
DB00945	836
DB00946	213
DB00946	79001
DB00946	1559
DB00949	1571
DB00949	116443
DB00949	2903
DB00949	1557
DB00949	2904
DB00949	1576
DB00950	3269
DB00950	5243
DB00950	9429
DB00950	6579
DB00951	1558
DB00951	1544
DB00951	1576
DB00951	1571
DB00951	9
DB00951	3623
DB00951	10
DB00951	847
DB00951	1557
DB00952	3352
DB00952	3355
DB00952	3350
DB00952	3351
DB00953	3351
DB00953	3352
DB00953	3355
DB00953	3350
DB00953	3358
DB00953	3356
DB00956	4986
DB00956	4988
DB00956	4985
DB00957	2099
DB00957	5241
DB00957	367
DB00959	1401
DB00959	3569
DB00959	3586
DB00959	2908
DB00959	6898
DB00959	3576
DB00959	301
DB00960	3357
DB00960	3352
DB00960	155
DB00960	3356
DB00960	153
DB00960	3351
DB00960	3350
DB00960	154
DB00960	5972
DB00961	6336
DB00962	706
DB00962	2554
DB00963	5742
DB00963	5743
DB00964	152
DB00964	150
DB00964	148
DB00964	151
DB00966	5468
DB00966	185
DB00966	186
DB00966	28234
DB00966	10599
DB00967	3741
DB00967	3565
DB00967	3269
DB00968	1644
DB00968	150
DB00968	1491
DB00969	1555
DB00969	3359
DB00969	3757
DB00969	1557
DB00969	1544
DB00969	1565
DB00969	1559
DB00972	3269
DB00972	11255
DB00972	1565
DB00972	1576
DB00972	3383
DB00972	3274
DB00972	4056
DB00973	29881
DB00973	338
DB00973	1401
DB00973	19
DB00973	6646
DB00973	290
DB00975	5141
DB00975	100
DB00975	50940
DB00975	2030
DB00975	58497
DB00975	5151
DB00975	10257
DB00975	10846
DB00975	6582
DB00975	5138
DB00975	27115
DB00975	8654
DB00975	3177
DB00975	132
DB00975	5004
DB00977	6799
DB00977	1544
DB00977	866
DB00977	2100
DB00977	632
DB00977	1543
DB00977	5241
DB00977	5627
DB00977	3949
DB00977	1576
DB00977	8856
DB00977	2147
DB00977	1555
DB00977	6462
DB00977	1582
DB00977	2099
DB00977	316
DB00977	6582
DB00977	3990
DB00977	5340
DB00977	1356
DB00977	1581
DB00977	335
DB00977	338
DB00977	348
DB00978	7153
DB00978	23113
DB00979	1128
DB00980	4544
DB00980	4543
DB00981	590
DB00981	43
DB00981	1141
DB00981	1137
DB00982	5914
DB00982	5916
DB00983	154
DB00983	155
DB00983	153
DB00984	367
DB00985	3269
DB00987	5423
DB00988	2914
DB00988	3351
DB00988	56670
DB00988	2740
DB00988	23413
DB00988	186
DB00988	2778
DB00988	2833
DB00988	5540
DB00988	23566
DB00988	259285
DB00988	2832
DB00988	57413
DB00988	1268
DB00988	153
DB00988	6001
DB00988	339403
DB00988	64407
DB00988	5996
DB00988	7432
DB00988	4283
DB00988	100462981
DB00988	6580
DB00988	6582
DB00988	183
DB00988	2773
DB00988	1813
DB00988	2770
DB00988	155
DB00988	1312
DB00988	4886
DB00988	114
DB00988	6000
DB00988	1269
DB00988	129521
DB00988	259286
DB00988	56477
DB00988	10636
DB00988	2641
DB00988	4157
DB00988	9628
DB00988	5726
DB00988	259293
DB00988	106707243
DB00988	259295
DB00988	5999
DB00988	2890
DB00988	3360
DB00988	5697
DB00988	2918
DB00988	797
DB00988	351
DB00988	728
DB00988	6288
DB00988	5733
DB00988	2695
DB00988	6752
DB00988	10803
DB00988	2917
DB00988	1644
DB00988	1903
DB00988	2571
DB00988	6364
DB00988	1902
DB00988	799
DB00988	387129
DB00988	2841
DB00988	10563
DB00988	718
DB00988	6570
DB00988	5746
DB00988	2840
DB00988	113091
DB00988	6531
DB00988	6751
DB00988	51083
DB00988	5864
DB00988	727
DB00988	5539
DB00988	6372
DB00988	6571
DB00988	4986
DB00988	5443
DB00988	1814
DB00988	10874
DB00988	7299
DB00988	9340
DB00988	1816
DB00988	1621
DB00988	1812
DB00988	1815
DB00988	2691
DB00988	57007
DB00988	4985
DB00988	50836
DB00988	50837
DB00988	3375
DB00988	6857
DB00988	6532
DB00988	7434
DB00988	2916
DB00988	2913
DB00988	134864
DB00988	10850
DB00988	796
DB00988	8698
DB00988	2847
DB00988	187
DB00988	4544
DB00988	59340
DB00988	3350
DB00988	6530
DB00988	56923
DB00988	6754
DB00988	6616
DB00988	113
DB00988	314
DB00988	50833
DB00988	8484
DB00988	2792
DB00988	6366
DB00988	301
DB00988	3361
DB00988	50835
DB00988	4852
DB00988	109
DB00988	4159
DB00988	1232
DB00988	1236
DB00988	50831
DB00988	50832
DB00988	54429
DB00988	50839
DB00988	5732
DB00988	4988
DB00988	7852
DB00988	4987
DB00988	58191
DB00988	1234
DB00988	729230
DB00988	643
DB00988	5739
DB00988	3362
DB00988	6344
DB00988	6647
DB00988	50865
DB00988	5741
DB00988	84539
DB00988	6755
DB00988	150
DB00988	1392
DB00988	3359
DB00988	8601
DB00988	107
DB00988	2852
DB00988	5729
DB00988	6373
DB00988	3576
DB00988	10316
DB00988	220074
DB00988	3627
DB00988	133
DB00988	10815
DB00988	115
DB00988	3577
DB00988	6622
DB00988	554
DB00988	3363
DB00988	135
DB00988	353164
DB00988	9934
DB00988	4158
DB00988	10287
DB00988	11251
DB00988	256933
DB00988	1233
DB00988	4887
DB00988	3973
DB00988	2826
DB00988	2831
DB00988	283869
DB00988	8811
DB00988	134
DB00988	64805
DB00988	3354
DB00988	259292
DB00988	222962
DB00988	1230
DB00988	5473
DB00988	6374
DB00988	2921
DB00988	5367
DB00988	1901
DB00988	154
DB00988	136
DB00988	259290
DB00988	259294
DB00988	6370
DB00988	338442
DB00988	50834
DB00988	7054
DB00988	551
DB00988	3356
DB00988	165140
DB00988	4129
DB00988	3274
DB00988	50838
DB00988	2642
DB00988	5030
DB00988	152
DB00988	259289
DB00988	151306
DB00988	22999
DB00988	2920
DB00988	259296
DB00988	846
DB00988	111
DB00988	627
DB00988	116
DB00988	1132
DB00988	2492
DB00988	9290
DB00988	2912
DB00988	10663
DB00988	59350
DB00988	7253
DB00988	5734
DB00988	4543
DB00988	2357
DB00988	5617
DB00988	719
DB00988	5368
DB00988	6343
DB00988	4160
DB00988	2587
DB00988	27199
DB00988	122042
DB00988	2359
DB00988	11255
DB00988	108
DB00988	9170
DB00988	346562
DB00988	2696
DB00988	104909134
DB00988	594857
DB00988	117
DB00988	5744
DB00988	6387
DB00988	2919
DB00988	79924
DB00988	6799
DB00988	4889
DB00988	259287
DB00988	7433
DB00988	6363
DB00988	5173
DB00988	196883
DB00988	156
DB00988	8639
DB00988	2771
DB00988	6844
DB00988	4161
DB00988	10380
DB00988	57121
DB00988	338398
DB00988	3579
DB00988	2692
DB00988	1237
DB00988	5179
DB00988	3355
DB00988	5745
DB00988	1129
DB00988	6750
DB00988	6817
DB00988	6863
DB00988	8843
DB00988	623
DB00988	51289
DB00988	112
DB00988	53637
DB00988	1235
DB00988	2358
DB00988	4128
DB00988	1395
DB00988	53829
DB00988	54331
DB00989	43
DB00989	590
DB00990	367
DB00990	1588
DB00991	5742
DB00991	5743
DB00992	2209
DB00993	7172
DB00993	6035
DB00993	3251
DB00994	846
DB00995	25824
DB00995	3551
DB00996	134
DB00996	56479
DB00996	9254
DB00996	3786
DB00996	9568
DB00996	781
DB00996	774
DB00996	586
DB00997	5111
DB00997	3958
DB00997	638
DB00997	7155
DB00997	5743
DB00997	5728
DB00997	3315
DB00997	5594
DB00997	6648
DB00997	7422
DB00997	5328
DB00997	9429
DB00997	207
DB00997	836
DB00997	1026
DB00997	1432
DB00997	7153
DB00997	5599
DB00997	2309
DB00997	1956
DB00997	7057
DB00997	472
DB00997	4613
DB00997	5601
DB00997	3014
DB00997	2064
DB00997	1717
DB00997	4363
DB00997	7157
DB00997	5243
DB00997	4609
DB00997	28996
DB00997	4313
DB00997	330
DB00997	6790
DB00998	3350
DB00998	3351
DB00998	3352
DB00999	768
DB00999	771
DB00999	762
DB00999	759
DB00999	6559
DB00999	5972
DB00999	3778
DB00999	765
DB00999	763
DB00999	766
DB00999	23632
DB00999	11238
DB00999	760
DB01001	155
DB01001	154
DB01001	153
DB01001	55811
DB01001	5142
DB01002	6336
DB01003	3778
DB01003	6286
DB01003	2859
DB01004	2583
DB01004	8705
DB01005	6240
DB01005	6241
DB01005	3048
DB01005	2056
DB01005	3014
DB01005	5884
DB01005	672
DB01005	7157
DB01005	4683
DB01005	7298
DB01006	1588
DB01006	5241
DB01006	1585
DB01006	1584
DB01007	1595
DB01007	1586
DB01008	2938
DB01009	3577
DB01009	5742
DB01009	5743
DB01009	9356
DB01009	213
DB01010	590
DB01010	43
DB01011	5443
DB01011	1553
DB01011	51181
DB01011	1583
DB01011	1585
DB01011	1584
DB01011	1576
DB01011	1543
DB01012	846
DB01013	2908
DB01014	5742
DB01014	5468
DB01014	240
DB01014	5743
DB01015	2950
DB01015	1559
DB01016	3667
DB01016	3767
DB01016	6833
DB01016	1080
DB01016	1374
DB01016	54795
DB01016	6915
DB01016	8647
DB01016	4363
DB01016	3764
DB01016	3758
DB01016	3762
DB01016	19
DB01016	1559
DB01016	10060
DB01017	240
DB01017	54205
DB01017	3553
DB01017	4318
DB01017	834
DB01017	7422
DB01017	836
DB01018	151
DB01018	150
DB01018	152
DB01018	5972
DB01018	11188
DB01019	1132
DB01019	1129
DB01019	1131
DB01019	1128
DB01021	771
DB01021	765
DB01021	768
DB01021	763
DB01021	766
DB01021	476
DB01021	23632
DB01021	11238
DB01021	762
DB01021	760
DB01021	759
DB01021	6559
DB01022	2677
DB01022	632
DB01023	4306
DB01023	783
DB01023	775
DB01023	781
DB01023	801
DB01023	1080
DB01023	7134
DB01023	776
DB01023	8912
DB01023	9254
DB01023	779
DB01023	1558
DB01023	5972
DB01023	5153
DB01023	1576
DB01023	5136
DB01023	7125
DB01023	9971
DB01024	3615
DB01024	3614
DB01024	55347
DB01024	10720
DB01024	7365
DB01024	5468
DB01025	3562
DB01025	6284
DB01025	6283
DB01025	2246
DB01028	3736
DB01028	2554
DB01028	2741
DB01028	513
DB01028	27032
DB01028	2890
DB01028	4535
DB01028	1571
DB01028	1528
DB01029	185
DB01029	5972
DB01029	1535
DB01029	3725
DB01029	6347
DB01029	1909
DB01030	7150
DB01030	116447
DB01030	9429
DB01030	55244
DB01030	146802
DB01030	3091
DB01031	759
DB01031	760
DB01032	24145
DB01032	9376
DB01032	4942
DB01032	9356
DB01032	55867
DB01032	116085
DB01033	3251
DB01033	191
DB01033	7172
DB01033	1544
DB01033	3704
DB01033	7498
DB01033	5471
DB01035	146802
DB01035	55244
DB01035	1786
DB01035	3757
DB01035	6331
DB01035	6581
DB01035	43
DB01035	1129
DB01036	1129
DB01036	1133
DB01036	1128
DB01036	1131
DB01036	1132
DB01036	3757
DB01037	4128
DB01037	4129
DB01037	847
DB01037	7054
DB01039	7412
DB01039	5465
DB01039	5054
DB01039	6347
DB01039	338
DB01039	335
DB01039	6721
DB01039	5826
DB01039	5468
DB01039	7941
DB01039	348
DB01039	1401
DB01039	64386
DB01039	1384
DB01039	5825
DB01039	345
DB01039	7124
DB01039	225
DB01039	8856
DB01039	2053
DB01039	1071
DB01039	336
DB01039	6720
DB01041	2263
DB01041	5743
DB01041	4790
DB01041	7124
DB01043	2903
DB01043	2902
DB01043	3359
DB01043	2904
DB01043	116443
DB01043	1813
DB01043	89832
DB01044	2641
DB01044	23113
DB01045	5243
DB01045	1577
DB01045	1551
DB01045	1571
DB01045	6579
DB01045	1555
DB01045	1558
DB01045	8856
DB01045	28234
DB01045	10599
DB01045	1576
DB01045	1559
DB01046	1181
DB01047	2908
DB01048	124
DB01048	9429
DB01048	5243
DB01048	6582
DB01048	161823
DB01048	6581
DB01048	6580
DB01049	11309
DB01049	150
DB01049	148
DB01049	3350
DB01050	1646
DB01050	7056
DB01050	5468
DB01050	5465
DB01050	5742
DB01050	596
DB01050	5743
DB01050	1559
DB01050	351
DB01050	213
DB01050	1558
DB01050	8644
DB01050	2811
DB01050	1080
DB01050	240
DB01050	9356
DB01053	3458
DB01053	6565
DB01053	7124
DB01053	6564
DB01054	786
DB01054	783
DB01054	776
DB01054	8912
DB01054	779
DB01054	781
DB01054	9254
DB01054	5972
DB01054	775
DB01056	6331
DB01057	590
DB01059	7153
DB01059	23113
DB01062	1131
DB01062	1129
DB01062	1132
DB01062	1133
DB01062	1128
DB01063	1812
DB01063	1813
DB01063	367
DB01064	5295
DB01064	153
DB01064	1385
DB01064	5350
DB01064	8227
DB01064	155
DB01064	6262
DB01064	196527
DB01064	722
DB01064	55811
DB01064	2641
DB01064	154
DB01064	5296
DB01064	5972
DB01064	5594
DB01064	5894
DB01064	60482
DB01064	8503
DB01064	156
DB01064	4846
DB01064	3952
DB01064	6647
DB01064	4953
DB01067	6833
DB01067	1576
DB01067	5468
DB01068	2557
DB01068	2563
DB01068	2570
DB01068	2556
DB01068	200959
DB01068	706
DB01068	8856
DB01068	2555
DB01068	2567
DB01068	2561
DB01068	2566
DB01068	2562
DB01068	2560
DB01068	2569
DB01068	2565
DB01068	2554
DB01068	2564
DB01068	2558
DB01068	2568
DB01068	55879
DB01069	805
DB01069	59340
DB01069	3269
DB01069	1129
DB01069	801
DB01069	1131
DB01069	310
DB01069	1813
DB01069	3274
DB01069	1128
DB01069	148
DB01069	3356
DB01069	1133
DB01069	1132
DB01069	6532
DB01069	5621
DB01070	7421
DB01073	836
DB01073	4170
DB01073	4860
DB01073	596
DB01073	6240
DB01073	1633
DB01073	581
DB01073	5422
DB01073	2030
DB01074	3757
DB01074	1376
DB01074	1374
DB01075	3269
DB01075	1129
DB01075	1133
DB01075	1132
DB01075	3176
DB01075	1131
DB01075	1128
DB01075	3757
DB01077	523
DB01077	5802
DB01078	476
DB01079	3358
DB01079	3360
DB01079	3356
DB01079	3357
DB01080	2550
DB01080	6529
DB01080	2571
DB01080	18
DB01081	4985
DB01081	4988
DB01081	3738
DB01082	23569
DB01083	8513
DB01083	221955
DB01083	2194
DB01083	747
DB01083	5406
DB01083	7920
DB01083	1268
DB01083	7941
DB01083	26090
DB01084	3269
DB01085	1129
DB01085	1128
DB01085	1131
DB01085	1132
DB01086	6336
DB01087	3855
DB01087	1543
DB01087	4835
DB01088	5142
DB01088	5143
DB01088	5739
DB01088	5144
DB01088	5141
DB01088	5731
DB01088	5473
DB01088	5327
DB01088	7422
DB01088	2778
DB01088	55811
DB01088	5196
DB01088	1906
DB01089	6571
DB01090	57053
DB01090	1136
DB01090	1143
DB01091	6713
